iteration,specimen,k,n_touched,coverage_fraction
876,Acromyrmex_coronatus_CASENT0744365_processed,3,5095,0.4980936348438263
876,Solenopsis_invicta_CASENT0744384_processed,3,1301,0.12718740105628967
876,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4907,0.4797145426273346
876,Acromyrmex_coronatus_CASENT0744365_processed,5,6466,0.6321243643760681
876,Solenopsis_invicta_CASENT0744384_processed,5,1930,0.18867924809455872
877,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3282,0.32085245847702026
877,Acromyrmex_coronatus_CASENT0744365_processed,2,4212,0.41177046298980713
877,Solenopsis_invicta_CASENT0744384_processed,2,979,0.09570828080177307
877,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3934,0.38459283113479614
877,Acromyrmex_coronatus_CASENT0744365_processed,3,5095,0.4980936348438263
877,Solenopsis_invicta_CASENT0744384_processed,3,1297,0.12679636478424072
877,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4922,0.48118093609809875
877,Acromyrmex_coronatus_CASENT0744365_processed,5,6457,0.6312444806098938
877,Solenopsis_invicta_CASENT0744384_processed,5,1920,0.18770162761211395
878,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3232,0.31596440076828003
878,Acromyrmex_coronatus_CASENT0744365_processed,2,4283,0.41871151328086853
878,Solenopsis_invicta_CASENT0744384_processed,2,1006,0.09834783524274826
878,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3879,0.37921595573425293
878,Acromyrmex_coronatus_CASENT0744365_processed,3,5162,0.5046436786651611
878,Solenopsis_invicta_CASENT0744384_processed,3,1344,0.13139113783836365
878,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4890,0.4780525863170624
878,Acromyrmex_coronatus_CASENT0744365_processed,5,6509,0.6363281011581421
878,Solenopsis_invicta_CASENT0744384_processed,5,1967,0.19229641556739807
879,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3263,0.31899499893188477
879,Acromyrmex_coronatus_CASENT0744365_processed,2,4256,0.41607195138931274
879,Solenopsis_invicta_CASENT0744384_processed,2,997,0.09746798127889633
879,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3920,0.38322415947914124
879,Acromyrmex_coronatus_CASENT0744365_processed,3,5150,0.5034705400466919
879,Solenopsis_invicta_CASENT0744384_processed,3,1336,0.13060905039310455
879,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4957,0.48460260033607483
879,Acromyrmex_coronatus_CASENT0744365_processed,5,6521,0.6375012397766113
879,Solenopsis_invicta_CASENT0744384_processed,5,1959,0.19151431322097778
880,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3245,0.3172353208065033
880,Acromyrmex_coronatus_CASENT0744365_processed,2,4246,0.4150943458080292
880,Solenopsis_invicta_CASENT0744384_processed,2,967,0.09453514218330383
880,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3917,0.3829308748245239
880,Acromyrmex_coronatus_CASENT0744365_processed,3,5126,0.5011242628097534
880,Solenopsis_invicta_CASENT0744384_processed,3,1288,0.1259165108203888
880,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4959,0.4847981035709381
880,Acromyrmex_coronatus_CASENT0744365_processed,5,6541,0.6394564509391785
880,Solenopsis_invicta_CASENT0744384_processed,5,1921,0.1877993941307068
881,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3212,0.3140091896057129
881,Acromyrmex_coronatus_CASENT0744365_processed,2,4228,0.4133346378803253
881,Solenopsis_invicta_CASENT0744384_processed,2,975,0.09531723707914352
881,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3908,0.382051020860672
881,Acromyrmex_coronatus_CASENT0744365_processed,3,5159,0.5043503642082214
881,Solenopsis_invicta_CASENT0744384_processed,3,1296,0.1266985982656479
881,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4954,0.4843093156814575
881,Acromyrmex_coronatus_CASENT0744365_processed,5,6579,0.6431713700294495
881,Solenopsis_invicta_CASENT0744384_processed,5,1943,0.1899501383304596
882,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3240,0.3167465031147003
882,Acromyrmex_coronatus_CASENT0744365_processed,2,4254,0.4158764183521271
882,Solenopsis_invicta_CASENT0744384_processed,2,889,0.08690976351499557
882,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3910,0.38224655389785767
882,Acromyrmex_coronatus_CASENT0744365_processed,3,5154,0.5038615465164185
882,Solenopsis_invicta_CASENT0744384_processed,3,1171,0.11447843909263611
882,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4948,0.4837227463722229
882,Acromyrmex_coronatus_CASENT0744365_processed,5,6503,0.6357415318489075
882,Solenopsis_invicta_CASENT0744384_processed,5,1723,0.16844266653060913
883,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3219,0.31469351053237915
883,Acromyrmex_coronatus_CASENT0744365_processed,2,4365,0.42672792077064514
883,Solenopsis_invicta_CASENT0744384_processed,2,960,0.09385081380605698
883,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3894,0.3806823790073395
883,Acromyrmex_coronatus_CASENT0744365_processed,3,5242,0.5124645233154297
883,Solenopsis_invicta_CASENT0744384_processed,3,1282,0.12532994151115417
883,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4938,0.48274514079093933
883,Acromyrmex_coronatus_CASENT0744365_processed,5,6555,0.640825092792511
883,Solenopsis_invicta_CASENT0744384_processed,5,1920,0.18770162761211395
884,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3232,0.31596440076828003
884,Acromyrmex_coronatus_CASENT0744365_processed,2,4361,0.4263368844985962
884,Solenopsis_invicta_CASENT0744384_processed,2,957,0.09355752915143967
884,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3902,0.3814644515514374
884,Acromyrmex_coronatus_CASENT0744365_processed,3,5233,0.5115846991539001
884,Solenopsis_invicta_CASENT0744384_processed,3,1281,0.12523217499256134
884,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4933,0.48225632309913635
884,Acromyrmex_coronatus_CASENT0744365_processed,5,6544,0.6397497057914734
884,Solenopsis_invicta_CASENT0744384_processed,5,1920,0.18770162761211395
885,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3268,0.31948381662368774
885,Acromyrmex_coronatus_CASENT0744365_processed,2,4375,0.4277055263519287
885,Solenopsis_invicta_CASENT0744384_processed,2,1004,0.09815230965614319
885,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3952,0.3863525092601776
885,Acromyrmex_coronatus_CASENT0744365_processed,3,5271,0.5152996182441711
885,Solenopsis_invicta_CASENT0744384_processed,3,1357,0.13266204297542572
885,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4996,0.48841527104377747
885,Acromyrmex_coronatus_CASENT0744365_processed,5,6632,0.6483526825904846
885,Solenopsis_invicta_CASENT0744384_processed,5,2065,0.20187701284885406
886,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3297,0.3223188817501068
886,Acromyrmex_coronatus_CASENT0744365_processed,2,4385,0.42868316173553467
886,Solenopsis_invicta_CASENT0744384_processed,2,992,0.09697917848825455
886,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3939,0.38508161902427673
886,Acromyrmex_coronatus_CASENT0744365_processed,3,5287,0.5168638229370117
886,Solenopsis_invicta_CASENT0744384_processed,3,1333,0.13031576573848724
886,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4979,0.48675334453582764
886,Acromyrmex_coronatus_CASENT0744365_processed,5,6647,0.6498191356658936
886,Solenopsis_invicta_CASENT0744384_processed,5,1994,0.19493596255779266
887,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3287,0.32134127616882324
887,Acromyrmex_coronatus_CASENT0744365_processed,2,4323,0.4226219356060028
887,Solenopsis_invicta_CASENT0744384_processed,2,1005,0.09825006872415543
887,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3928,0.3840062618255615
887,Acromyrmex_coronatus_CASENT0744365_processed,3,5205,0.5088474154472351
887,Solenopsis_invicta_CASENT0744384_processed,3,1363,0.13324859738349915
887,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4967,0.4855802059173584
887,Acromyrmex_coronatus_CASENT0744365_processed,5,6555,0.640825092792511
887,Solenopsis_invicta_CASENT0744384_processed,5,2030,0.19845536351203918
888,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3219,0.31469351053237915
888,Acromyrmex_coronatus_CASENT0744365_processed,2,4352,0.42545703053474426
888,Solenopsis_invicta_CASENT0744384_processed,2,944,0.09228663146495819
888,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3870,0.378336101770401
888,Acromyrmex_coronatus_CASENT0744365_processed,3,5229,0.5111936330795288
888,Solenopsis_invicta_CASENT0744384_processed,3,1281,0.12523217499256134
888,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4923,0.4812787175178528
888,Acromyrmex_coronatus_CASENT0744365_processed,5,6574,0.6426825523376465
888,Solenopsis_invicta_CASENT0744384_processed,5,1913,0.1870173066854477
889,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3183,0.31117409467697144
889,Acromyrmex_coronatus_CASENT0744365_processed,2,4318,0.4221331477165222
889,Solenopsis_invicta_CASENT0744384_processed,2,965,0.09433962404727936
889,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3845,0.3758920729160309
889,Acromyrmex_coronatus_CASENT0744365_processed,3,5194,0.5077720284461975
889,Solenopsis_invicta_CASENT0744384_processed,3,1311,0.12816502153873444
889,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4904,0.4794212579727173
889,Acromyrmex_coronatus_CASENT0744365_processed,5,6553,0.6406295895576477
889,Solenopsis_invicta_CASENT0744384_processed,5,1999,0.19542476534843445
890,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3053,0.29846513271331787
890,Acromyrmex_coronatus_CASENT0744365_processed,2,4289,0.41929805278778076
890,Solenopsis_invicta_CASENT0744384_processed,2,936,0.0915045440196991
890,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3720,0.3636718988418579
890,Acromyrmex_coronatus_CASENT0744365_processed,3,5192,0.5075764656066895
890,Solenopsis_invicta_CASENT0744384_processed,3,1262,0.12337471544742584
890,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4765,0.4658324420452118
890,Acromyrmex_coronatus_CASENT0744365_processed,5,6592,0.6444422602653503
890,Solenopsis_invicta_CASENT0744384_processed,5,1871,0.18291132152080536
891,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3104,0.30345097184181213
891,Acromyrmex_coronatus_CASENT0744365_processed,2,4241,0.4146055281162262
891,Solenopsis_invicta_CASENT0744384_processed,2,955,0.09336201101541519
891,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3778,0.36934205889701843
891,Acromyrmex_coronatus_CASENT0744365_processed,3,5146,0.5030794739723206
891,Solenopsis_invicta_CASENT0744384_processed,3,1291,0.1262097954750061
891,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4812,0.4704272150993347
891,Acromyrmex_coronatus_CASENT0744365_processed,5,6509,0.6363281011581421
891,Solenopsis_invicta_CASENT0744384_processed,5,1918,0.18750610947608948
892,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3141,0.3070681393146515
892,Acromyrmex_coronatus_CASENT0744365_processed,2,4293,0.4196891188621521
892,Solenopsis_invicta_CASENT0744384_processed,2,959,0.09375305473804474
892,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3826,0.3740346133708954
892,Acromyrmex_coronatus_CASENT0744365_processed,3,5162,0.5046436786651611
892,Solenopsis_invicta_CASENT0744384_processed,3,1296,0.1266985982656479
892,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4849,0.4740443825721741
892,Acromyrmex_coronatus_CASENT0744365_processed,5,6521,0.6375012397766113
892,Solenopsis_invicta_CASENT0744384_processed,5,1876,0.18340013921260834
893,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3141,0.3070681393146515
893,Acromyrmex_coronatus_CASENT0744365_processed,2,4296,0.4199824035167694
893,Solenopsis_invicta_CASENT0744384_processed,2,963,0.09414409846067429
893,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3794,0.3709062337875366
893,Acromyrmex_coronatus_CASENT0744365_processed,3,5166,0.5050346851348877
893,Solenopsis_invicta_CASENT0744384_processed,3,1302,0.1272851675748825
893,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4817,0.4709160029888153
893,Acromyrmex_coronatus_CASENT0744365_processed,5,6504,0.6358392834663391
893,Solenopsis_invicta_CASENT0744384_processed,5,1878,0.1835956573486328
894,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3149,0.3078502118587494
894,Acromyrmex_coronatus_CASENT0744365_processed,2,4288,0.4192003011703491
894,Solenopsis_invicta_CASENT0744384_processed,2,966,0.0944373831152916
894,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3794,0.3709062337875366
894,Acromyrmex_coronatus_CASENT0744365_processed,3,5171,0.5055235028266907
894,Solenopsis_invicta_CASENT0744384_processed,3,1297,0.12679636478424072
894,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4792,0.4684719741344452
894,Acromyrmex_coronatus_CASENT0744365_processed,5,6531,0.6384788155555725
894,Solenopsis_invicta_CASENT0744384_processed,5,1880,0.1837911754846573
895,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3183,0.31117409467697144
895,Acromyrmex_coronatus_CASENT0744365_processed,2,4336,0.4238928556442261
895,Solenopsis_invicta_CASENT0744384_processed,2,983,0.09609932452440262
895,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3842,0.3755987882614136
895,Acromyrmex_coronatus_CASENT0744365_processed,3,5225,0.5108026266098022
895,Solenopsis_invicta_CASENT0744384_processed,3,1335,0.13051128387451172
895,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4840,0.47316452860832214
895,Acromyrmex_coronatus_CASENT0744365_processed,5,6591,0.6443445086479187
895,Solenopsis_invicta_CASENT0744384_processed,5,1956,0.19122102856636047
896,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3200,0.31283605098724365
896,Acromyrmex_coronatus_CASENT0744365_processed,2,4342,0.4244794249534607
896,Solenopsis_invicta_CASENT0744384_processed,2,981,0.09590379893779755
896,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3840,0.3754032552242279
896,Acromyrmex_coronatus_CASENT0744365_processed,3,5219,0.5102160573005676
896,Solenopsis_invicta_CASENT0744384_processed,3,1348,0.1317821890115738
896,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4823,0.4715025722980499
896,Acromyrmex_coronatus_CASENT0744365_processed,5,6584,0.6436601877212524
896,Solenopsis_invicta_CASENT0744384_processed,5,2038,0.19923746585845947
897,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3209,0.3137159049510956
897,Acromyrmex_coronatus_CASENT0744365_processed,2,4345,0.424772709608078
897,Solenopsis_invicta_CASENT0744384_processed,2,960,0.09385081380605698
897,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3863,0.37765178084373474
897,Acromyrmex_coronatus_CASENT0744365_processed,3,5216,0.5099227428436279
897,Solenopsis_invicta_CASENT0744384_processed,3,1336,0.13060905039310455
897,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4906,0.47961676120758057
897,Acromyrmex_coronatus_CASENT0744365_processed,5,6592,0.6444422602653503
897,Solenopsis_invicta_CASENT0744384_processed,5,2049,0.20031283795833588
898,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3208,0.31361815333366394
898,Acromyrmex_coronatus_CASENT0744365_processed,2,4320,0.4223286807537079
898,Solenopsis_invicta_CASENT0744384_processed,2,990,0.09678365290164948
898,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3819,0.37335026264190674
898,Acromyrmex_coronatus_CASENT0744365_processed,3,5209,0.5092384219169617
898,Solenopsis_invicta_CASENT0744384_processed,3,1371,0.13403069972991943
898,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4837,0.47287124395370483
898,Acromyrmex_coronatus_CASENT0744365_processed,5,6611,0.6462997198104858
898,Solenopsis_invicta_CASENT0744384_processed,5,2087,0.20402775704860687
899,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3183,0.31117409467697144
899,Acromyrmex_coronatus_CASENT0744365_processed,2,4247,0.4151920974254608
899,Solenopsis_invicta_CASENT0744384_processed,2,976,0.09541499614715576
899,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3803,0.37178608775138855
899,Acromyrmex_coronatus_CASENT0744365_processed,3,5180,0.5064033269882202
899,Solenopsis_invicta_CASENT0744384_processed,3,1334,0.13041353225708008
899,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4822,0.4714048206806183
899,Acromyrmex_coronatus_CASENT0744365_processed,5,6589,0.6441490054130554
899,Solenopsis_invicta_CASENT0744384_processed,5,2048,0.20021507143974304
900,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3150,0.3079479932785034
900,Acromyrmex_coronatus_CASENT0744365_processed,2,4234,0.41392120718955994
900,Solenopsis_invicta_CASENT0744384_processed,2,957,0.09355752915143967
900,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3779,0.3694398105144501
900,Acromyrmex_coronatus_CASENT0744365_processed,3,5177,0.5061100721359253
900,Solenopsis_invicta_CASENT0744384_processed,3,1308,0.12787173688411713
900,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4804,0.46964511275291443
900,Acromyrmex_coronatus_CASENT0744365_processed,5,6573,0.6425848007202148
900,Solenopsis_invicta_CASENT0744384_processed,5,2048,0.20021507143974304
901,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3151,0.30804574489593506
901,Acromyrmex_coronatus_CASENT0744365_processed,2,4212,0.41177046298980713
901,Solenopsis_invicta_CASENT0744384_processed,2,955,0.09336201101541519
901,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3794,0.3709062337875366
901,Acromyrmex_coronatus_CASENT0744365_processed,3,5121,0.5006354451179504
